frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
13,1.8571,1,522.04,337.62,743.17,875.03,0.912,559.87,426.51,0.2828,560.14,416.67,0.4088,569.29,411.69,0.0161,583.91,413.58,0.8998,624.78,399.27,0.1929,603.13,487.73,0.9987,683.66,444.97,0.9767,601.85,602.52,0.9957,694.84,532.08,0.3825,551.48,586.4,0.9787,600.99,543.33,0.2167,644.74,645.79,0.996,705.21,622.3,0.9891,672.23,747.22,0.985,704.79,701.3,0.9803,707.22,831.36,0.9322,721.21,787.35,0.9697
13,1.8571,2,643.52,79.4,788.14,539.9,0.9133,652.71,135.31,0.1374,653.55,127.47,0.2338,660.81,125.2,0.0262,668.12,129.38,0.9488,703.12,121.93,0.4433,662.5,187.39,0.9988,748.29,170.18,0.997,649.48,273.81,0.9844,780.89,232.1,0.863,649.77,330.14,0.8432,749.12,247.34,0.3856,699.84,329.4,0.998,755.47,317.49,0.9976,727.76,433.68,0.9848,767.3,405.81,0.9883,753.46,520.92,0.9509,782.61,485.77,0.9779
13,1.8571,5,547.93,75.92,650.83,271.05,0.4935,573.93,115.8,0.6324,576.39,109.29,0.7393,577.25,108.47,0.0487,589.04,110.14,0.9437,601.92,106.78,0.0483,604.82,153.34,0.9919,616.23,137.81,0.9311,594.85,219.05,0.9034,598.22,187.21,0.5461,557.25,192.98,0.7361,566.07,166.2,0.6504,603.56,260.96,0.7608,615.54,249.91,0.6273,587.08,320.18,0.1181,601.52,301.82,0.088,600.01,358.65,0.0234,608.09,341.73,0.0252
14,2.0,1,521.42,332.25,745.64,875.05,0.9101,561.01,423.1,0.2523,561.17,413.92,0.3746,570.38,408.38,0.0155,583.19,412.8,0.8928,624.93,396.86,0.2278,605.46,489.87,0.9989,683.53,444.2,0.9724,604.79,599.56,0.9962,690.71,525.74,0.3759,552.42,586.7,0.9801,595.64,534.23,0.2267,649.4,644.32,0.9948,709.5,621.02,0.9833,672.29,746.01,0.9844,710.89,707.83,0.9706,708.74,835.54,0.929,720.16,800.51,0.9438
14,2.0,2,637.97,72.12,784.11,530.39,0.9139,652.05,120.78,0.1333,653.99,113.36,0.2063,659.79,111.63,0.0222,668.28,118.34,0.9421,700.82,111.69,0.3927,660.28,176.23,0.9988,745.69,160.7,0.9968,641.29,256.69,0.9836,777.31,224.86,0.9037,640.99,303.77,0.8327,747.27,235.12,0.4864,698.45,316.41,0.9983,752.88,304.23,0.9977,724.16,419.34,0.9843,763.72,385.79,0.9832,751.47,512.97,0.9764,774.66,468.33,0.9878
14,2.0,5,554.13,80.84,649.46,264.13,0.4589,569.42,115.37,0.7091,572.06,109.17,0.6661,573.04,108.12,0.0303,586.97,114.01,0.8993,604.82,108.92,0.0174,597.95,159.38,0.9907,619.31,143.65,0.9222,592.45,226.86,0.9029,603.64,195.84,0.1553,570.28,208.41,0.592,571.68,183.02,0.106,593.49,260.2,0.7458,609.28,249.08,0.6034,566.34,295.23,0.0913,579.8,284.45,0.0613,564.72,328.18,0.0072,580.28,316.17,0.0054
14,2.0,9,314.7,169.51,602.65,375.09,0.4108,503.22,222.44,0.6897,507.69,217.72,0.7417,512.22,214.2,0.0344,526.06,229.29,0.943,554.36,218.4,0.0772,523.83,273.29,0.9965,573.14,253.33,0.9316,448.07,277.16,0.9975,512.28,262.5,0.4558,378.47,232.88,0.9863,436.08,228.49,0.3274,539.17,393.66,0.856,577.08,381.55,0.6523,526.49,490.74,0.275,549.93,479.22,0.1131,529.81,555.78,0.0347,552.02,543.99,0.025
15,2.1429,1,521.25,331.85,746.58,875.07,0.9109,558.47,425.55,0.277,558.11,415.98,0.428,568.31,410.44,0.0127,582.63,412.03,0.9028,625.75,396.41,0.1566,606.43,486.13,0.9988,685.06,440.61,0.9654,606.35,600.6,0.9963,690.31,523.83,0.3503,552.35,588.38,0.9823,594.35,531.25,0.239,649.66,646.22,0.9946,709.92,623.08,0.9809,671.8,749.28,0.9827,707.43,711.88,0.9641,708.83,835.08,0.9145,719.18,802.4,0.927
15,2.1429,2,635.77,65.41,783.41,523.8,0.9073,655.01,116.43,0.1731,657.13,108.83,0.2652,662.33,107.35,0.0272,673.13,113.33,0.9395,703.86,107.49,0.3676,664.97,170.14,0.9987,749.76,155.5,0.9959,646.21,248.62,0.982,775.89,219.68,0.8708,643.33,298.46,0.8584,748.34,230.18,0.4461,700.05,310.57,0.9983,754.98,298.22,0.9976,724.06,416.14,0.9816,763.77,381.05,0.9825,749.39,507.25,0.968,769.81,457.8,0.9871
15,2.1429,5,557.67,83.54,649.66,262.21,0.4446,568.96,115.64,0.7558,571.92,109.23,0.7304,572.29,108.24,0.0332,587.32,114.02,0.9135,604.64,109.01,0.0166,597.7,159.7,0.9909,620.7,144.5,0.9328,592.67,229.18,0.9083,605.71,199.22,0.1977,569.04,208.29,0.5857,571.88,183.44,0.1284,595.42,263.11,0.7566,612.51,252.35,0.6524,567.6,299.29,0.0851,583.9,288.85,0.0653,566.07,333.56,0.006,584.25,321.88,0.005
15,2.1429,10,539.77,243.23,694.48,438.92,0.481,563.5,310.27,0.8627,571.34,300.79,0.829,562.84,297.73,0.2555,600.77,298.4,0.8603,572.72,290.78,0.0331,652.46,359.69,0.9756,567.27,329.0,0.8943,666.11,436.03,0.7528,532.82,372.19,0.2325,613.16,440.98,0.5825,512.47,352.11,0.2318,642.96,478.12,0.2721,584.31,460.47,0.2044,633.09,536.17,0.0464,561.49,528.44,0.0362,660.36,564.06,0.0111,576.45,551.69,0.0083
15,2.1429,9,319.48,170.45,594.49,367.24,0.482,505.57,222.43,0.6016,509.51,217.45,0.6595,514.47,214.08,0.0282,526.97,227.68,0.9246,556.32,217.37,0.0827,526.19,272.51,0.996,572.46,254.32,0.9144,450.26,278.15,0.997,504.09,268.25,0.4207,378.54,232.92,0.9842,421.0,230.77,0.3429,536.79,391.32,0.8118,573.52,379.35,0.5632,518.66,480.87,0.1587,541.99,469.62,0.0606,521.12,535.57,0.0185,544.16,522.87,0.0132
16,2.2857,1,519.54,324.44,748.47,874.88,0.9068,560.22,423.05,0.4734,561.24,413.56,0.6383,568.24,408.45,0.0177,587.64,410.13,0.9282,622.66,395.41,0.0988,610.81,480.77,0.9986,683.92,434.04,0.9582,606.9,594.59,0.996,684.78,518.45,0.4277,551.94,588.38,0.9857,592.88,533.86,0.43,651.24,643.79,0.9933,707.27,621.02,0.9764,668.16,748.61,0.9822,700.22,715.28,0.9587,707.89,837.4,0.9084,718.51,808.02,0.9062
16,2.2857,2,640.81,56.7,788.09,513.08,0.9088,665.98,110.03,0.1317,666.66,101.9,0.1955,672.14,100.1,0.0322,680.41,101.86,0.9029,710.45,96.59,0.5121,674.32,158.37,0.9984,756.95,146.25,0.9913,665.31,238.8,0.9894,781.52,211.34,0.6667,656.75,295.87,0.9369,758.76,244.1,0.2631,704.16,299.94,0.9981,758.98,290.74,0.9966,722.24,398.91,0.9941,764.92,378.19,0.9925,745.42,487.68,0.9866,770.66,457.61,0.9914
16,2.2857,5,554.44,80.54,652.12,273.34,0.4575,570.61,114.74,0.7798,574.13,108.47,0.8736,573.55,108.5,0.1033,589.62,110.28,0.949,595.94,108.87,0.0353,604.99,153.32,0.9903,611.71,140.82,0.8791,597.57,218.35,0.9218,597.39,189.54,0.4142,554.79,195.62,0.7841,568.68,173.51,0.5089,607.05,258.12,0.7645,613.97,249.15,0.5764,596.9,325.98,0.1876,607.14,313.67,0.1062,606.66,370.1,0.0384,610.17,357.8,0.0322
16,2.2857,9,316.78,169.06,599.11,372.13,0.4231,503.46,221.23,0.6313,507.19,215.99,0.701,513.42,212.83,0.0252,524.47,227.52,0.9476,559.03,217.31,0.0792,523.68,272.28,0.9969,579.23,252.42,0.9271,448.28,278.29,0.9975,519.09,262.82,0.4381,379.28,233.68,0.9853,444.07,227.91,0.3278,543.51,396.24,0.8595,586.06,383.39,0.6353,526.22,495.25,0.2906,552.34,479.28,0.1041,526.29,564.96,0.0364,554.47,548.61,0.0248
17,2.4286,1,515.66,316.63,748.49,875.28,0.9091,554.92,414.67,0.8365,559.28,405.11,0.9185,561.24,399.32,0.0585,595.48,401.45,0.9539,611.75,384.64,0.044,614.86,474.69,0.9987,680.56,423.2,0.9622,612.08,588.33,0.9973,692.59,510.42,0.2946,551.82,584.81,0.9882,604.93,537.76,0.2171,652.52,633.54,0.9913,700.84,608.92,0.9667,668.53,739.69,0.9827,699.48,703.95,0.9506,708.19,836.71,0.9162,718.24,806.76,0.8997
17,2.4286,2,648.09,48.25,790.34,488.66,0.9036,665.89,99.31,0.2832,667.94,92.04,0.3444,672.38,90.02,0.0551,684.46,94.72,0.9139,711.22,88.4,0.3816,680.69,149.86,0.9983,757.15,137.42,0.9919,675.71,229.02,0.9917,784.15,204.76,0.7176,675.32,287.58,0.9544,763.17,249.84,0.3416,706.7,287.05,0.9966,760.41,278.89,0.9949,714.34,375.15,0.991,762.26,364.5,0.9911,741.17,456.97,0.9806,768.62,450.55,0.9853
17,2.4286,5,552.03,80.33,660.13,297.23,0.5409,567.05,116.78,0.6412,570.39,109.97,0.7676,572.37,109.43,0.049,586.52,113.54,0.9374,602.02,110.25,0.039,600.22,155.96,0.9887,619.66,140.74,0.8229,593.26,217.61,0.956,601.15,187.85,0.4278,547.11,200.88,0.7904,566.42,171.62,0.4386,611.65,265.23,0.8765,626.76,256.16,0.7271,613.94,351.25,0.4447,625.43,336.26,0.2862,622.3,396.79,0.1234,628.87,389.14,0.093
17,2.4286,10,539.69,247.07,701.63,451.72,0.4356,562.9,309.58,0.8539,569.5,300.46,0.8859,565.2,297.34,0.1256,597.79,299.72,0.95,585.78,291.83,0.0145,648.32,351.33,0.9736,597.24,323.99,0.8461,644.28,421.15,0.6788,575.6,370.94,0.134,567.21,429.33,0.392,547.32,378.41,0.0915,668.67,467.28,0.4025,630.88,450.06,0.2493,649.89,524.68,0.061,607.49,507.19,0.0234,671.74,560.98,0.0166,618.31,543.8,0.0077
18,2.5714,1,514.15,316.92,747.43,874.74,0.9158,558.72,412.6,0.9222,563.35,401.61,0.964,561.29,397.06,0.1005,600.71,391.7,0.9618,606.19,378.98,0.0327,615.12,466.46,0.9987,681.58,420.2,0.9703,613.62,580.33,0.9975,689.63,502.9,0.3813,546.08,581.06,0.9904,603.47,521.46,0.3078,653.21,629.5,0.9914,700.46,607.39,0.971,668.53,740.07,0.9843,696.3,708.17,0.9559,708.09,837.35,0.8841,715.39,808.76,0.8608
18,2.5714,2,651.77,41.71,792.76,479.08,0.8977,664.41,93.26,0.3473,666.72,85.91,0.3983,670.71,83.9,0.057,684.11,88.21,0.9258,709.39,81.96,0.33,682.44,143.84,0.9981,754.36,130.57,0.9934,680.71,224.12,0.9906,785.4,193.59,0.7512,675.26,281.97,0.9489,762.9,228.6,0.3495,706.45,283.81,0.9961,757.1,275.58,0.9953,717.9,376.75,0.9871,759.7,366.07,0.9907,737.12,463.3,0.9522,770.11,454.5,0.9741
18,2.5714,5,553.21,79.89,664.95,305.84,0.6452,566.73,117.21,0.6091,570.22,110.76,0.7337,572.39,109.63,0.0434,586.33,114.62,0.9355,603.08,109.83,0.0429,600.06,157.02,0.9896,622.89,139.75,0.8749,592.39,219.27,0.9521,605.37,187.87,0.5191,547.91,199.17,0.7637,568.54,173.76,0.4896,613.74,264.66,0.9094,633.34,254.76,0.8217,612.94,347.03,0.4671,633.01,331.96,0.3351,621.3,391.82,0.1285,637.56,381.24,0.1028
18,2.5714,10,545.4,244.69,712.45,455.29,0.5414,560.36,313.02,0.7416,565.74,303.12,0.8098,564.91,300.84,0.0539,596.9,303.24,0.9013,598.62,293.88,0.0148,642.56,357.97,0.9496,625.84,330.13,0.8678,649.83,422.73,0.6062,615.5,387.0,0.1923,577.29,424.15,0.3162,576.78,410.58,0.1547,674.52,457.92,0.4407,663.3,442.09,0.2712,669.09,493.51,0.1197,652.64,477.5,0.0442,698.11,516.4,0.0249,661.23,495.26,0.009
19,2.7143,1,508.0,304.7,745.57,872.44,0.9177,555.36,403.23,0.9511,560.55,391.74,0.9772,556.53,388.15,0.1254,599.22,380.54,0.9614,596.3,370.26,0.0173,620.56,450.07,0.9982,671.24,406.92,0.9722,619.06,566.51,0.9973,673.34,480.15,0.5129,549.07,577.98,0.9934,591.66,473.14,0.4275,653.49,622.35,0.9909,684.41,601.92,0.9697,670.15,739.14,0.9893,679.26,711.03,0.9626,711.62,840.48,0.888,703.61,808.25,0.8452
19,2.7143,2,649.2,38.9,790.19,478.78,0.8908,660.92,92.67,0.5095,664.42,85.2,0.6091,666.13,83.42,0.0714,684.68,87.8,0.9443,702.69,82.13,0.1884,680.69,143.44,0.9979,747.29,131.19,0.9905,679.02,226.08,0.9887,774.09,197.51,0.6428,668.07,283.39,0.9397,748.71,222.55,0.2589,703.51,284.57,0.9955,749.98,277.14,0.9935,719.57,376.64,0.9831,754.88,368.99,0.9856,740.72,461.05,0.9418,771.26,456.09,0.9619
19,2.7143,5,554.89,79.45,666.92,308.55,0.5991,567.2,117.11,0.6363,570.9,110.32,0.7547,572.34,109.3,0.0465,587.62,113.81,0.932,601.82,109.41,0.037,600.55,158.23,0.9904,621.73,140.37,0.8357,591.84,223.14,0.9561,604.01,189.18,0.3689,543.47,208.57,0.734,566.59,177.0,0.3032,613.55,266.17,0.8949,630.91,255.87,0.7598,612.99,348.71,0.4221,628.32,332.72,0.2557,623.91,392.66,0.1239,633.83,383.38,0.0887
19,2.7143,10,545.3,245.39,724.79,469.49,0.6742,549.29,313.77,0.868,556.92,304.15,0.9144,551.21,302.39,0.1287,593.32,303.37,0.9119,574.86,295.66,0.0092,647.71,348.07,0.9522,587.98,327.24,0.9188,659.28,413.45,0.689,550.63,373.86,0.2782,570.95,421.67,0.3039,507.81,385.35,0.1688,688.11,432.83,0.4824,645.32,423.48,0.3326,710.4,446.57,0.3106,657.04,436.43,0.1305,755.64,475.55,0.0813,682.01,455.17,0.0317
19,2.7143,12,577.32,0.0,657.41,145.03,0.4545,599.97,25.8,0.9876,604.82,19.69,0.9935,596.27,20.9,0.8291,619.79,16.17,0.9866,593.98,19.95,0.0295,638.81,41.42,0.999,596.61,42.41,0.9452,646.87,84.97,0.9938,589.03,79.37,0.383,607.36,81.39,0.9765,592.62,76.27,0.4286,626.99,122.7,0.9611,598.34,120.88,0.797,625.78,175.78,0.3679,596.78,173.01,0.1004,629.14,215.73,0.0906,600.25,210.53,0.0282
19,2.7143,9,221.21,167.79,699.32,524.21,0.5119,505.29,218.98,0.6621,510.08,213.87,0.7035,515.04,210.48,0.0497,527.1,225.94,0.8957,556.51,215.05,0.0677,527.54,271.92,0.9908,576.05,252.55,0.8908,448.05,277.75,0.9939,531.37,267.96,0.3143,371.87,231.95,0.9809,466.37,237.83,0.2302,540.55,406.13,0.9511,574.87,394.63,0.8487,523.15,521.63,0.7806,549.6,508.82,0.4379,529.66,601.13,0.4348,548.92,588.77,0.27
20,2.8571,1,504.17,294.32,745.27,871.3,0.9146,555.92,400.12,0.9263,559.39,388.59,0.9603,558.36,385.53,0.0734,596.52,378.18,0.9623,602.18,369.31,0.016,619.36,450.13,0.9986,671.87,406.77,0.9787,617.44,564.27,0.998,676.16,474.51,0.5376,548.33,577.25,0.9946,597.34,474.45,0.3864,652.23,621.85,0.993,687.17,602.04,0.9779,666.21,738.41,0.9929,682.7,711.66,0.9788,699.44,843.47,0.9427,701.56,820.59,0.9216
20,2.8571,2,645.97,41.11,785.59,476.8,0.8841,652.84,94.99,0.6564,657.34,87.41,0.7674,658.15,86.1,0.0729,681.96,90.69,0.9621,696.09,85.54,0.0907,677.28,145.88,0.9981,741.2,132.51,0.9911,668.72,228.36,0.986,766.3,199.75,0.6477,658.44,285.67,0.929,742.61,234.27,0.2786,700.68,282.57,0.9953,744.09,273.22,0.993,715.79,377.97,0.9776,748.71,360.77,0.9812,734.34,462.98,0.9449,767.33,444.86,0.972
20,2.8571,10,532.97,241.62,737.29,495.97,0.5616,561.34,312.78,0.8381,568.63,302.53,0.8236,559.83,303.12,0.1376,602.59,301.03,0.8771,575.7,300.23,0.0164,660.65,349.4,0.9873,583.64,334.59,0.9072,710.72,422.17,0.9341,550.99,380.05,0.2533,711.34,478.38,0.7432,523.68,404.52,0.1558,680.34,472.19,0.6251,627.71,464.13,0.3938,692.98,498.44,0.2205,627.98,488.56,0.083,739.76,530.39,0.0587,657.29,522.11,0.0204
20,2.8571,12,581.84,0.0,653.07,128.66,0.411,600.59,25.9,0.9909,605.43,19.38,0.9929,596.37,20.62,0.8957,619.62,15.38,0.9804,592.56,19.16,0.0541,637.35,40.68,0.9987,594.86,41.83,0.9723,646.78,82.16,0.9857,587.06,76.82,0.555,606.66,81.29,0.9453,588.62,76.5,0.4835,623.94,115.8,0.8922,594.56,113.93,0.723,618.49,161.66,0.1495,586.04,159.34,0.0622,621.68,198.47,0.0331,594.48,194.84,0.0167
20,2.8571,9,209.44,165.94,710.43,554.02,0.574,502.07,220.33,0.5719,505.97,214.73,0.6085,511.98,211.06,0.0343,521.98,225.11,0.8897,554.56,213.95,0.0771,524.8,272.07,0.9923,572.1,252.3,0.9155,449.42,275.87,0.9939,512.65,265.34,0.3732,371.63,231.76,0.9798,428.96,232.94,0.2752,534.4,411.05,0.9552,569.22,398.97,0.8605,519.28,530.06,0.8656,542.82,515.78,0.6015,526.47,617.25,0.5981,542.94,603.63,0.447
21,3.0,1,501.81,299.21,742.89,876.4,0.9144,555.82,401.89,0.9442,559.76,391.0,0.9691,558.64,387.6,0.1373,594.9,383.0,0.9659,603.39,373.3,0.0334,614.37,453.69,0.9985,674.31,414.19,0.9808,612.27,566.57,0.9973,698.9,499.01,0.4747,541.9,574.45,0.9935,635.59,522.67,0.3616,642.63,624.52,0.9942,684.97,604.11,0.9835,656.88,743.44,0.9908,687.98,711.62,0.9761,681.14,847.52,0.9598,706.7,811.07,0.9577
21,3.0,2,646.01,44.78,782.22,463.94,0.9014,648.76,97.28,0.931,655.34,89.97,0.9775,653.11,88.25,0.1647,685.37,93.14,0.9856,688.28,86.97,0.0197,681.91,144.28,0.9982,733.81,128.95,0.963,664.83,224.59,0.9838,746.38,202.94,0.1629,647.19,279.92,0.9482,705.68,252.83,0.0999,697.7,277.71,0.9952,733.46,266.28,0.9848,711.96,366.45,0.9879,740.15,344.25,0.9809,735.95,447.66,0.9637,770.31,419.18,0.9769
21,3.0,10,532.61,244.9,718.53,475.29,0.4132,558.28,308.92,0.9273,567.3,299.64,0.9249,559.2,296.6,0.2601,598.41,302.4,0.9413,571.76,294.43,0.0132,662.52,354.02,0.9777,568.32,327.67,0.8626,700.38,428.74,0.8209,538.56,368.76,0.252,641.99,447.65,0.6136,500.65,377.28,0.204,658.05,472.99,0.4912,591.97,455.02,0.326,646.12,525.97,0.1038,572.5,511.97,0.0412,663.76,551.57,0.0272,580.81,540.17,0.0104
21,3.0,9,218.29,167.79,703.8,558.11,0.581,502.79,217.41,0.5368,506.01,211.64,0.5758,513.26,208.82,0.0225,519.8,223.01,0.9238,557.01,213.59,0.0673,526.74,271.93,0.9953,573.34,252.56,0.9106,456.44,276.41,0.9952,517.8,268.32,0.3319,381.43,238.89,0.9849,435.45,238.8,0.305,536.4,412.08,0.9557,570.84,400.1,0.8327,523.06,529.52,0.8399,542.77,515.48,0.5008,526.53,613.07,0.5424,539.95,598.52,0.3515
22,3.1429,1,498.84,303.35,738.85,878.37,0.9168,550.5,404.54,0.8603,553.87,394.11,0.9158,555.76,390.16,0.0506,588.02,388.68,0.9543,604.8,377.32,0.0268,611.57,461.19,0.9984,664.08,417.12,0.9726,607.06,575.13,0.9969,653.54,486.09,0.4328,544.71,577.1,0.9926,570.51,492.42,0.347,633.94,634.36,0.9949,675.76,612.31,0.9832,648.99,749.28,0.9903,678.9,714.34,0.9771,681.04,846.4,0.942,706.04,811.45,0.9474
22,3.1429,2,648.01,45.47,784.2,456.66,0.9029,652.9,96.93,0.9426,658.91,88.95,0.9814,655.78,87.78,0.1434,689.35,89.07,0.985,689.02,84.91,0.012,686.75,139.85,0.9981,733.09,126.91,0.9571,671.98,219.01,0.985,741.43,202.69,0.171,648.27,274.41,0.9608,699.92,252.92,0.1384,698.87,272.93,0.9957,733.17,262.47,0.9869,709.67,363.36,0.9924,742.5,341.26,0.9899,739.22,443.74,0.9756,776.76,417.08,0.9869
22,3.1429,10,529.95,246.03,708.41,465.52,0.5903,558.85,315.89,0.9433,567.22,305.82,0.9489,559.79,302.33,0.2248,600.23,305.5,0.9538,575.5,296.76,0.0085,665.96,359.29,0.9629,574.78,331.4,0.8661,703.45,437.7,0.687,554.81,388.7,0.2818,636.6,453.08,0.5292,523.56,421.84,0.2595,653.86,478.04,0.3324,589.83,459.16,0.2467,642.19,517.7,0.0618,562.26,506.07,0.0351,666.99,534.96,0.0143,567.49,522.6,0.0072
23,3.2857,1,496.42,312.03,733.44,878.84,0.9046,542.94,403.94,0.5562,547.05,395.01,0.6519,552.12,389.7,0.0476,576.54,398.59,0.9034,606.76,382.07,0.1611,594.74,479.69,0.9983,672.33,431.47,0.9789,595.35,595.0,0.9959,680.19,503.34,0.3998,542.92,584.86,0.9798,574.5,513.58,0.1518,629.74,649.65,0.9948,686.89,624.67,0.9854,648.81,756.11,0.9806,683.45,718.38,0.9674,681.92,847.73,0.9208,706.44,812.62,0.9446
23,3.2857,2,651.38,43.4,789.66,456.72,0.9177,656.9,89.61,0.9281,663.61,82.28,0.9636,659.15,81.26,0.1816,690.95,85.04,0.9753,687.96,81.14,0.0282,693.42,136.22,0.9967,726.72,121.42,0.9574,688.25,214.0,0.9857,728.92,196.63,0.2398,668.05,268.84,0.9822,692.7,243.95,0.2483,705.14,266.31,0.9962,733.67,257.35,0.9905,710.75,358.69,0.997,751.75,345.08,0.9964,733.7,442.18,0.9931,780.52,423.64,0.9956
23,3.2857,10,519.89,241.68,701.24,463.26,0.614,547.34,300.12,0.3535,548.37,293.27,0.3474,558.05,289.24,0.0248,560.48,301.35,0.8711,603.86,289.6,0.0896,593.03,357.51,0.9231,630.63,323.85,0.9035,580.38,430.36,0.4975,625.08,391.23,0.4949,496.55,430.31,0.2013,534.91,423.9,0.318,616.16,478.21,0.2538,637.25,457.87,0.3243,597.22,527.01,0.0223,612.63,512.31,0.0322,626.88,540.34,0.0124,609.92,526.64,0.0148
23,3.2857,5,552.55,81.26,667.61,321.18,0.5945,570.3,120.41,0.5622,574.15,114.94,0.6671,576.54,113.44,0.0419,588.85,119.95,0.9162,605.4,114.48,0.0482,600.29,155.97,0.9861,621.59,142.99,0.8116,590.66,212.07,0.936,607.24,194.32,0.3591,550.84,204.92,0.7586,572.87,184.16,0.3898,612.5,257.28,0.9281,629.37,248.59,0.8627,609.34,332.61,0.6378,626.12,317.08,0.5736,619.27,379.5,0.1967,629.97,366.18,0.2281
24,3.4286,1,481.97,319.97,721.03,881.3,0.8898,538.22,412.74,0.4521,541.69,403.17,0.5285,549.26,397.62,0.0205,568.73,406.91,0.9125,607.24,390.29,0.1799,584.39,486.82,0.9985,669.86,443.97,0.9795,564.53,598.96,0.9973,700.02,534.05,0.4386,501.63,586.94,0.9882,637.1,563.82,0.2641,619.3,661.5,0.9937,681.54,641.62,0.984,647.38,768.95,0.9743,682.4,735.6,0.9569,685.05,851.79,0.8364,705.11,825.2,0.8766
24,3.4286,2,648.56,44.64,789.5,458.81,0.9042,651.03,89.74,0.9698,657.9,82.53,0.9852,653.11,81.32,0.1375,686.72,86.23,0.9854,680.54,82.1,0.0055,696.83,136.52,0.9968,709.93,122.58,0.955,699.25,217.88,0.989,697.55,186.81,0.5377,688.55,281.31,0.9921,660.91,194.44,0.699,711.78,267.1,0.9953,731.04,260.47,0.9866,704.74,357.45,0.9977,751.89,345.53,0.9957,728.26,444.16,0.9946,783.17,424.14,0.9947
24,3.4286,10,518.58,238.77,693.31,452.52,0.622,547.05,304.19,0.7692,554.16,297.47,0.7501,550.81,293.02,0.1105,584.74,300.27,0.9088,567.36,288.97,0.0186,645.81,357.64,0.9808,556.08,331.37,0.9429,665.03,434.73,0.802,524.56,387.4,0.4079,604.62,460.87,0.5758,484.45,397.06,0.2886,627.72,482.28,0.4001,562.91,462.61,0.3371,621.81,525.8,0.027,523.76,513.87,0.0255,650.68,547.41,0.0114,541.02,533.39,0.0098
25,3.5714,1,467.69,325.62,711.16,883.53,0.9112,530.97,428.6,0.7205,534.22,418.39,0.7677,539.66,413.35,0.0283,565.81,414.46,0.9437,596.99,399.67,0.1103,576.62,493.23,0.9989,669.19,449.05,0.9933,548.83,591.83,0.9978,689.13,501.8,0.7726,471.93,594.71,0.9911,610.06,498.54,0.5884,621.12,663.25,0.9959,686.9,643.12,0.9929,647.03,772.23,0.9788,682.48,737.26,0.9754,682.13,853.73,0.8232,706.07,819.92,0.9049
25,3.5714,2,643.63,40.36,789.91,463.06,0.8878,643.2,91.71,0.9857,652.3,85.66,0.9957,646.37,82.92,0.3084,682.74,93.14,0.9909,669.35,84.39,0.0033,692.52,142.57,0.9969,694.17,124.6,0.9061,701.24,218.26,0.9848,693.96,180.54,0.1874,709.3,286.4,0.9865,675.53,216.49,0.3964,708.88,266.62,0.9941,715.51,257.55,0.9715,710.09,362.23,0.9976,743.66,342.97,0.9898,722.29,451.55,0.9962,783.26,420.48,0.9934
25,3.5714,10,514.39,242.06,682.83,448.73,0.685,546.31,313.4,0.8973,555.25,306.09,0.9204,547.04,302.26,0.2442,589.48,303.48,0.9429,557.8,293.8,0.0137,639.79,358.06,0.9883,551.6,331.76,0.9516,634.45,447.33,0.8601,523.94,400.51,0.3754,547.63,460.41,0.5203,498.26,421.35,0.1982,619.85,484.68,0.5279,558.06,466.13,0.3771,620.03,530.72,0.0284,522.19,519.22,0.0159,645.8,551.1,0.0092,538.44,538.65,0.0046
26,3.7143,1,460.67,334.56,706.38,883.11,0.9174,527.57,433.65,0.5184,530.23,425.12,0.5701,538.3,418.56,0.0242,558.77,423.13,0.9169,596.9,404.82,0.2088,573.58,494.48,0.9987,665.0,448.42,0.9903,538.28,589.34,0.9983,681.94,503.53,0.633,469.13,592.55,0.9937,598.52,507.1,0.3952,619.5,660.66,0.9965,683.9,640.26,0.9926,648.79,771.62,0.9861,674.18,741.72,0.9785,689.17,846.44,0.8967,699.65,817.12,0.931
26,3.7143,2,613.39,45.0,764.36,461.35,0.8736,633.33,93.65,0.9225,639.66,87.34,0.9418,636.6,86.27,0.0741,665.43,93.95,0.9731,656.23,89.3,0.0055,689.74,144.77,0.9983,666.83,131.62,0.9695,707.96,224.5,0.9949,647.11,183.23,0.644,713.06,291.04,0.9925,597.67,178.7,0.7567,688.34,274.44,0.9963,675.07,270.34,0.9851,702.26,361.81,0.9974,699.47,363.36,0.9926,754.08,409.81,0.997,720.49,445.41,0.9903
